store_nbr,family,min,max,default_rank,comb,id,date,sales,onpromotion,city,state,store_type,cluster,transactions,local_holiday,regional_holiday,index,type,locale,locale_name,description,transferred,category,category_reg,national_holiday,holiday_true
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,137219,2013-03-19,252.72101,0,Quito,Pichincha,D,13,1728.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,137221,2013-03-19,720.0,0,Quito,Pichincha,D,13,1728.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,139001,2013-03-20,387.811,0,Quito,Pichincha,D,13,1879.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,139003,2013-03-20,784.0,0,Quito,Pichincha,D,13,1879.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,140783,2013-03-21,355.371,0,Quito,Pichincha,D,13,1727.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,140785,2013-03-21,682.0,0,Quito,Pichincha,D,13,1727.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,142565,2013-03-22,265.258,0,Quito,Pichincha,D,13,1689.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,142567,2013-03-22,826.0,0,Quito,Pichincha,D,13,1689.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,144347,2013-03-23,295.364,0,Quito,Pichincha,D,13,1358.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,144349,2013-03-23,546.0,0,Quito,Pichincha,D,13,1358.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,146129,2013-03-24,107.761,0,Quito,Pichincha,D,13,531.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,146131,2013-03-24,175.0,0,Quito,Pichincha,D,13,531.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,147911,2013-03-25,315.877,0,Quito,Pichincha,D,13,1770.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,147913,2013-03-25,554.0,0,Quito,Pichincha,D,13,1770.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,149693,2013-03-26,293.04,0,Quito,Pichincha,D,13,1700.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,149695,2013-03-26,502.0,0,Quito,Pichincha,D,13,1700.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,151475,2013-03-27,310.631,0,Quito,Pichincha,D,13,1840.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,151477,2013-03-27,837.0,0,Quito,Pichincha,D,13,1840.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,153257,2013-03-28,288.856,0,Quito,Pichincha,D,13,1729.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,153259,2013-03-28,602.0,0,Quito,Pichincha,D,13,1729.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,155039,2013-03-29,94.265,0,Quito,Pichincha,D,13,474.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,155041,2013-03-29,186.0,0,Quito,Pichincha,D,13,474.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,156821,2013-03-30,206.749,0,Quito,Pichincha,D,13,1002.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,156823,2013-03-30,471.0,0,Quito,Pichincha,D,13,1002.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,158603,2013-03-31,125.187,0,Quito,Pichincha,D,13,464.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,158605,2013-03-31,218.0,0,Quito,Pichincha,D,13,464.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,160385,2013-04-01,331.213,0,Quito,Pichincha,D,13,1894.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,160387,2013-04-01,789.0,0,Quito,Pichincha,D,13,1894.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,162167,2013-04-02,265.593,0,Quito,Pichincha,D,13,1705.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,162169,2013-04-02,723.0,0,Quito,Pichincha,D,13,1705.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,163949,2013-04-03,372.96,0,Quito,Pichincha,D,13,1912.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,163951,2013-04-03,987.0,0,Quito,Pichincha,D,13,1912.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,165731,2013-04-04,264.095,0,Quito,Pichincha,D,13,1723.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,165733,2013-04-04,636.0,0,Quito,Pichincha,D,13,1723.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,167513,2013-04-05,359.738,0,Quito,Pichincha,D,13,1899.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,167515,2013-04-05,804.0,0,Quito,Pichincha,D,13,1899.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,169295,2013-04-06,294.255,0,Quito,Pichincha,D,13,1349.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,169297,2013-04-06,597.0,0,Quito,Pichincha,D,13,1349.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,171077,2013-04-07,161.175,0,Quito,Pichincha,D,13,521.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,171079,2013-04-07,205.0,0,Quito,Pichincha,D,13,521.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,172859,2013-04-08,321.56,0,Quito,Pichincha,D,13,1824.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,172861,2013-04-08,739.0,0,Quito,Pichincha,D,13,1824.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,174641,2013-04-09,225.69699,0,Quito,Pichincha,D,13,1744.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,174643,2013-04-09,686.0,0,Quito,Pichincha,D,13,1744.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,176423,2013-04-10,335.097,0,Quito,Pichincha,D,13,1916.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,176425,2013-04-10,915.0,0,Quito,Pichincha,D,13,1916.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,178205,2013-04-11,263.754,0,Quito,Pichincha,D,13,1638.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,178207,2013-04-11,489.0,0,Quito,Pichincha,D,13,1638.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,179987,2013-04-12,338.634,0,Quito,Pichincha,D,13,1860.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,179989,2013-04-12,672.0,0,Quito,Pichincha,D,13,1860.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,181769,2013-04-13,303.818,0,Quito,Pichincha,D,13,1338.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,181771,2013-04-13,488.0,0,Quito,Pichincha,D,13,1338.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,183551,2013-04-14,153.19101,0,Quito,Pichincha,D,13,525.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,183553,2013-04-14,216.0,0,Quito,Pichincha,D,13,525.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,185333,2013-04-15,393.239,0,Quito,Pichincha,D,13,1804.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,185335,2013-04-15,667.0,0,Quito,Pichincha,D,13,1804.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,187115,2013-04-16,256.307,0,Quito,Pichincha,D,13,1757.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,187117,2013-04-16,716.0,0,Quito,Pichincha,D,13,1757.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,188897,2013-04-17,366.139,0,Quito,Pichincha,D,13,1807.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,188899,2013-04-17,683.0,0,Quito,Pichincha,D,13,1807.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,190679,2013-04-18,324.095,0,Quito,Pichincha,D,13,1607.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,190681,2013-04-18,648.0,0,Quito,Pichincha,D,13,1607.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,192461,2013-04-19,289.478,0,Quito,Pichincha,D,13,1737.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,192463,2013-04-19,649.0,0,Quito,Pichincha,D,13,1737.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,194243,2013-04-20,284.411,0,Quito,Pichincha,D,13,1335.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,194245,2013-04-20,600.0,0,Quito,Pichincha,D,13,1335.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,196025,2013-04-21,160.265,0,Quito,Pichincha,D,13,505.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,196027,2013-04-21,204.0,0,Quito,Pichincha,D,13,505.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,197807,2013-04-22,331.246,0,Quito,Pichincha,D,13,1838.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,197809,2013-04-22,682.0,0,Quito,Pichincha,D,13,1838.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,199589,2013-04-23,281.392,0,Quito,Pichincha,D,13,1697.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,199591,2013-04-23,587.0,0,Quito,Pichincha,D,13,1697.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,201371,2013-04-24,341.279,0,Quito,Pichincha,D,13,1921.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,201373,2013-04-24,824.0,0,Quito,Pichincha,D,13,1921.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,203153,2013-04-25,247.537,0,Quito,Pichincha,D,13,1660.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,203155,2013-04-25,703.0,0,Quito,Pichincha,D,13,1660.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,204935,2013-04-26,463.811,0,Quito,Pichincha,D,13,1843.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,204937,2013-04-26,1047.0,0,Quito,Pichincha,D,13,1843.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,206717,2013-04-27,249.83499,0,Quito,Pichincha,D,13,1314.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,206719,2013-04-27,570.0,0,Quito,Pichincha,D,13,1314.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,208499,2013-04-28,175.662,0,Quito,Pichincha,D,13,517.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,208501,2013-04-28,221.0,0,Quito,Pichincha,D,13,517.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,210281,2013-04-29,270.019,0,Quito,Pichincha,D,13,1653.0,False,False,51.0,Holiday,National,Ecuador,Viernes Santo,False,good,Viernes,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,210283,2013-04-29,549.0,0,Quito,Pichincha,D,13,1653.0,False,False,51.0,Holiday,National,Ecuador,Viernes Santo,False,good,Viernes,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,212063,2013-04-30,330.655,0,Quito,Pichincha,D,13,1897.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,212065,2013-04-30,604.0,0,Quito,Pichincha,D,13,1897.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,213845,2013-05-01,120.811005,0,Quito,Pichincha,D,13,613.0,False,False,52.0,Holiday,National,Ecuador,Dia del Trabajo,False,good,Dia,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,213847,2013-05-01,332.0,0,Quito,Pichincha,D,13,613.0,False,False,52.0,Holiday,National,Ecuador,Dia del Trabajo,False,good,Dia,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,215627,2013-05-02,332.875,0,Quito,Pichincha,D,13,1763.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,215629,2013-05-02,674.0,0,Quito,Pichincha,D,13,1763.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,217409,2013-05-03,343.837,0,Quito,Pichincha,D,13,1847.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,217411,2013-05-03,859.0,0,Quito,Pichincha,D,13,1847.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,219191,2013-05-04,288.504,0,Quito,Pichincha,D,13,1347.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,219193,2013-05-04,543.0,0,Quito,Pichincha,D,13,1347.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,220973,2013-05-05,140.265,0,Quito,Pichincha,D,13,538.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,220975,2013-05-05,256.0,0,Quito,Pichincha,D,13,538.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,222755,2013-05-06,327.577,0,Quito,Pichincha,D,13,1834.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,222757,2013-05-06,666.0,0,Quito,Pichincha,D,13,1834.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,224537,2013-05-07,288.87,0,Quito,Pichincha,D,13,1792.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,224539,2013-05-07,721.0,0,Quito,Pichincha,D,13,1792.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,226319,2013-05-08,388.676,0,Quito,Pichincha,D,13,1904.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,226321,2013-05-08,819.0,0,Quito,Pichincha,D,13,1904.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,228101,2013-05-09,248.102,0,Quito,Pichincha,D,13,1813.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,228103,2013-05-09,716.0,0,Quito,Pichincha,D,13,1813.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,229883,2013-05-10,345.612,0,Quito,Pichincha,D,13,1959.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,229885,2013-05-10,821.0,0,Quito,Pichincha,D,13,1959.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,231665,2013-05-11,307.52,0,Quito,Pichincha,D,13,1488.0,False,False,53.0,Additional,National,Ecuador,Dia de la Madre-1,False,good,Dia,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,231667,2013-05-11,651.0,0,Quito,Pichincha,D,13,1488.0,False,False,53.0,Additional,National,Ecuador,Dia de la Madre-1,False,good,Dia,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,233447,2013-05-12,126.875,0,Quito,Pichincha,D,13,549.0,False,False,55.0,Event,National,Ecuador,Dia de la Madre,False,good,Dia,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,233449,2013-05-12,151.0,0,Quito,Pichincha,D,13,549.0,False,False,55.0,Event,National,Ecuador,Dia de la Madre,False,good,Dia,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,235229,2013-05-13,326.407,0,Quito,Pichincha,D,13,1784.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,235231,2013-05-13,719.0,0,Quito,Pichincha,D,13,1784.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,237011,2013-05-14,272.468,0,Quito,Pichincha,D,13,1747.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,237013,2013-05-14,726.0,0,Quito,Pichincha,D,13,1747.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,238793,2013-05-15,308.031,0,Quito,Pichincha,D,13,1887.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,238795,2013-05-15,843.0,0,Quito,Pichincha,D,13,1887.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,240575,2013-05-16,257.939,0,Quito,Pichincha,D,13,1781.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,240577,2013-05-16,727.0,0,Quito,Pichincha,D,13,1781.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,242357,2013-05-17,290.839,0,Quito,Pichincha,D,13,1883.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,242359,2013-05-17,775.0,0,Quito,Pichincha,D,13,1883.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,244139,2013-05-18,271.603,0,Quito,Pichincha,D,13,1299.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,244141,2013-05-18,570.0,0,Quito,Pichincha,D,13,1299.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,245921,2013-05-19,131.52701,0,Quito,Pichincha,D,13,497.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,245923,2013-05-19,188.0,0,Quito,Pichincha,D,13,497.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,247703,2013-05-20,257.504,0,Quito,Pichincha,D,13,1732.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,247705,2013-05-20,606.0,0,Quito,Pichincha,D,13,1732.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,249485,2013-05-21,269.423,0,Quito,Pichincha,D,13,1692.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,249487,2013-05-21,603.0,0,Quito,Pichincha,D,13,1692.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,251267,2013-05-22,329.187,0,Quito,Pichincha,D,13,1865.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,251269,2013-05-22,898.0,0,Quito,Pichincha,D,13,1865.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,253049,2013-05-23,296.686,0,Quito,Pichincha,D,13,1753.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,253051,2013-05-23,588.0,0,Quito,Pichincha,D,13,1753.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,254831,2013-05-24,108.849,0,Quito,Pichincha,D,13,496.0,False,False,56.0,Holiday,National,Ecuador,Batalla de Pichincha,False,good,Batalla,True,True
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,254833,2013-05-24,270.0,0,Quito,Pichincha,D,13,496.0,False,False,56.0,Holiday,National,Ecuador,Batalla de Pichincha,False,good,Batalla,True,True
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,256613,2013-05-25,214.324,0,Quito,Pichincha,D,13,1107.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,256615,2013-05-25,416.0,0,Quito,Pichincha,D,13,1107.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,258395,2013-05-26,91.558,0,Quito,Pichincha,D,13,411.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,258397,2013-05-26,143.0,0,Quito,Pichincha,D,13,411.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,260177,2013-05-27,287.891,0,Quito,Pichincha,D,13,1748.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,260179,2013-05-27,604.0,0,Quito,Pichincha,D,13,1748.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,261959,2013-05-28,269.3,0,Quito,Pichincha,D,13,1787.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,261961,2013-05-28,556.0,0,Quito,Pichincha,D,13,1787.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,263741,2013-05-29,325.965,0,Quito,Pichincha,D,13,1815.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,263743,2013-05-29,897.0,0,Quito,Pichincha,D,13,1815.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,265523,2013-05-30,284.246,0,Quito,Pichincha,D,13,1737.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,265525,2013-05-30,607.0,0,Quito,Pichincha,D,13,1737.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,267305,2013-05-31,302.258,0,Quito,Pichincha,D,13,1818.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,267307,2013-05-31,810.0,0,Quito,Pichincha,D,13,1818.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,269087,2013-06-01,287.267,0,Quito,Pichincha,D,13,1357.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,269089,2013-06-01,605.0,0,Quito,Pichincha,D,13,1357.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,270869,2013-06-02,100.927,0,Quito,Pichincha,D,13,430.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,270871,2013-06-02,159.0,0,Quito,Pichincha,D,13,430.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,272651,2013-06-03,335.612,0,Quito,Pichincha,D,13,1882.0,False,False,,,,,,,,,False,False
1,CLEANING,2013-01-01,2017-08-15,8,1_CLEANING,272653,2013-06-03,763.0,0,Quito,Pichincha,D,13,1882.0,False,False,,,,,,,,,False,False
1,BREAD/BAKERY,2013-01-01,2017-08-15,6,1_BREAD/BAKERY,274433,2013-06-04,332.638,0,Quito,Pichincha,D,13,1785.0,False,False,,,,,,,,,False,False
